run,block,block_type,stim_type,stimulus,target,corr_ans,stim_onset,stim_offset,stim_duration,iti_onset,iti_offset,iti_duration,key_resp,key_resp_rt,corr_var,instr_onset,instr_offset,instr_duration,rest_onset,rest_offset,rest_duration
3,4,2-Back,Tools,TO_031_TOOL31_BA.png,nontarget,2,311.13199789996725,313.62520810001297,2.4932102000457235,310.63312329998007,311.13199789996725,0.4988745999871753,2.0,1.4148160999757238,1,None,None,None,None,None,None
3,4,2-Back,Tools,TO_031_TOOL31_BA.png,nontarget,2,314.1241862999741,316.6174676999799,2.493281400005799,313.62520810001297,314.1241862999741,0.4989781999611296,2.0,0.5887497999938205,1,None,None,None,None,None,None
3,4,2-Back,Tools,TO_033_TOOL33_BA.png,nontarget,2,317.11629269999685,319.6096184999915,2.4933257999946363,316.6174676999799,317.11629269999685,0.49882500001695007,2.0,0.6314921000157483,1,None,None,None,None,None,None
3,4,2-Back,Tools,TO_036_TOOL36_BA.png,nontarget,2,320.1083504999988,322.60179009998683,2.4934395999880508,319.6096184999915,320.1083504999988,0.4987320000072941,1.0,0.7386511000222526,0,None,None,None,None,None,None
3,4,2-Back,Tools,TO_034_TOOL34_BA.png,nontarget,2,323.10061909997603,325.5937733000028,2.4931542000267655,322.60179009998683,323.10061909997603,0.4988289999892004,2.0,1.6989164999686182,1,None,None,None,None,None,None
3,4,2-Back,Tools,TO_032_TOOL32_BA.png,nontarget,2,326.0925977000152,328.5860279999906,2.4934302999754436,325.5937733000028,326.0925977000152,0.4988244000123814,2.0,2.152862499991897,1,None,None,None,None,None,None
3,4,2-Back,Tools,TO_034_TOOL34_BA.png,target,1,329.0849354999955,331.5782797000138,2.4933442000183277,328.5860279999906,329.0849354999955,0.4989075000048615,1.0,1.7451299000531435,1,None,None,None,None,None,None
3,4,2-Back,Tools,TO_032_TOOL32_BA.png,target,1,332.077020799974,334.57024019997334,2.4932193999993615,331.5782797000138,332.077020799974,0.4987410999601707,2.0,1.1490316000417806,0,None,None,None,None,None,None
3,4,2-Back,Tools,TO_035_TOOL35_BA.png,nontarget,2,335.0696580999647,337.5631737000076,2.4935156000428833,334.57024019997334,335.0696580999647,0.49941789999138564,1.0,1.7073591999942437,0,None,None,None,337.5631737000076,352.58042389998445,15.017250199976843
3,5,2-Back,Place,PL_032_COLORADO.png,nontarget,2,355.5495219000149,358.04280900000595,2.4932870999910506,355.0513243000023,355.5495219000149,0.4981976000125883,2.0,0.797405700024683,1,352.58042389998445,355.0513243000023,2.470900400017854,None,None,None
3,5,2-Back,Place,PL_029_SCENE_39.png,nontarget,2,358.54187189997174,361.0345453000045,2.492673400032743,358.04280900000595,358.54187189997174,0.4990628999657929,2.0,0.89396240003407,1,None,None,None,None,None,None
3,5,2-Back,Place,PL_032_COLORADO.png,target,1,361.5338502000086,364.0267778999987,2.492927699990105,361.0345453000045,361.5338502000086,0.49930490000411965,1.0,0.7807956999749877,1,None,None,None,None,None,None
3,5,2-Back,Place,PL_028_SCENE_35.png,nontarget,2,364.5260584999924,367.01894769998034,2.4928891999879284,364.0267778999987,364.5260584999924,0.49928059999371044,2.0,0.7930763000040315,1,None,None,None,None,None,None
3,5,2-Back,Place,PL_031_CANAL.png,nontarget,2,367.51796119997744,370.01096879999386,2.4930076000164263,367.01894769998034,367.51796119997744,0.49901349999709055,2.0,0.5712999000097625,1,None,None,None,None,None,None
3,5,2-Back,Place,PL_030_SCENE_40.png,nontarget,2,370.5099154000054,373.0034775999957,2.493562199990265,370.01096879999386,370.5099154000054,0.4989466000115499,1.0,0.6757009999710135,0,None,None,None,None,None,None
3,5,2-Back,Place,PL_031_CANAL.png,target,1,373.5021557,375.99567600002047,2.4935203000204638,373.0034775999957,373.5021557,0.49867810000432655,2.0,0.667449000000488,0,None,None,None,None,None,None
3,5,2-Back,Place,PL_028_SCENE_35.png,nontarget,2,376.4945293000201,378.98787880002055,2.493349500000477,375.99567600002047,376.4945293000201,0.4988532999996096,2.0,0.8385974999982864,1,None,None,None,None,None,None
3,5,2-Back,Place,PL_027_SCENE_27.png,nontarget,2,379.4869300000137,381.9798649000004,2.4929348999867216,378.98787880002055,379.4869300000137,0.49905119999311864,2.0,0.9301011999486946,1,None,None,None,None,None,None
3,5,2-Back,Place,PL_027_SCENE_27.png,nontarget,2,382.47855920001166,385.06412260001525,2.5855634000035934,381.9798649000004,382.47855920001166,0.498694300011266,2.0,0.5628315999638289,1,None,None,None,None,None,None
3,6,0-Back,Face,FC_033_M17.png,nontarget,2,467.88825989997713,470.38134610001,2.493086200032849,467.388967100007,467.88825989997713,0.4992927999701351,2.0,1.1332353000179864,1,464.9175228999811,467.388967100007,2.4714442000258714,None,None,None
3,6,0-Back,Face,FC_032_F16.png,target,1,470.8800618000096,473.3730813000002,2.4930194999905666,470.38134610001,470.8800618000096,0.49871569999965004,2.0,0.6811748999753036,0,None,None,None,None,None,None
3,6,0-Back,Face,FC_035_M18.png,nontarget,2,473.8724385999958,476.3652330000186,2.492794400022774,473.3730813000002,473.8724385999958,0.49935729999560863,2.0,0.9712650000001304,1,None,None,None,None,None,None
3,6,0-Back,Face,FC_036_F18.png,nontarget,2,476.8644520000089,479.3578963999753,2.4934443999663927,476.3652330000186,476.8644520000089,0.49921899999031893,nan,nan,0,None,None,None,None,None,None
3,6,0-Back,Face,FC_032_F16.png,target,1,479.8563715000055,482.349933199992,2.4935616999865147,479.3578963999753,479.8563715000055,0.49847510003019124,2.0,1.6029707999550735,0,None,None,None,None,None,None
3,6,0-Back,Face,FC_031_M16.png,nontarget,2,482.8485381999635,485.3416905999766,2.4931524000130594,482.349933199992,482.8485381999635,0.4986049999715192,2.0,1.080475100025069,1,None,None,None,None,None,None
3,6,0-Back,Face,FC_036_F18.png,nontarget,2,485.8407309000031,488.33383419999154,2.4931032999884337,485.3416905999766,485.8407309000031,0.499040300026536,2.0,0.5905950999585912,1,None,None,None,None,None,None
3,6,0-Back,Face,FC_035_M18.png,nontarget,2,488.8327562999912,491.32638240000233,2.493626100011113,488.33383419999154,488.8327562999912,0.49892209999967463,1.0,0.8364982000202872,0,None,None,None,None,None,None
3,6,0-Back,Face,FC_034_F17.png,nontarget,2,491.82535160001134,494.3182451999746,2.4928935999632813,491.32638240000233,491.82535160001134,0.49896920000901446,1.0,1.3383934000157751,0,None,None,None,None,None,None
3,6,0-Back,Face,FC_033_M17.png,nontarget,2,494.8176441999967,497.3107107999968,2.493066600000077,494.3182451999746,494.8176441999967,0.4993990000220947,2.0,0.890148299979046,1,None,None,None,497.3107107999968,512.357719099964,15.047008299967217
3,7,0-Back,Place,PL_035_LEXINGTON02.png,nontarget,2,515.3305327999988,517.8234161,2.4928833000012673,514.8313227000181,515.3305327999988,0.49921009998070076,2.0,0.9960996999870986,1,512.357719099964,514.8313227000181,2.473603600054048,None,None,None
3,7,0-Back,Place,PL_038_LEXINGTON05.png,nontarget,2,518.3221862000064,520.815278199967,2.4930919999605976,517.8234161,518.3221862000064,0.498770100006368,2.0,0.51656489999732,1,None,None,None,None,None,None
3,7,0-Back,Place,PL_033_DESERT.png,target,1,521.3145545999869,523.8074712000089,2.4929166000219993,520.815278199967,521.3145545999869,0.4992764000198804,1.0,0.6681314999586903,1,None,None,None,None,None,None
3,7,0-Back,Place,PL_037_LEXINGTON04.png,nontarget,2,524.3064923000056,526.7995585000026,2.4930661999969743,523.8074712000089,524.3064923000056,0.49902109999675304,2.0,0.6276003000093624,1,None,None,None,None,None,None
3,7,0-Back,Place,PL_037_LEXINGTON04.png,nontarget,2,527.2988175000064,529.7918671999942,2.4930496999877505,526.7995585000026,527.2988175000064,0.4992590000038035,2.0,0.6180829999502748,1,None,None,None,None,None,None
3,7,0-Back,Place,PL_038_LEXINGTON05.png,nontarget,2,530.2907359999954,532.7843509999802,2.4936149999848567,529.7918671999942,530.2907359999954,0.4988688000012189,2.0,0.5562193999649025,1,None,None,None,None,None,None
3,7,0-Back,Place,PL_034_FOXISLAND.png,nontarget,2,533.2833611000096,535.7761001000181,2.4927390000084415,532.7843509999802,533.2833611000096,0.49901010002940893,1.0,0.9290426000370644,0,None,None,None,None,None,None
3,7,0-Back,Place,PL_036_LEXINGTON03.png,nontarget,2,536.2751785999862,538.7682736999705,2.4930950999842025,535.7761001000181,536.2751785999862,0.49907849996816367,2.0,0.8973691000137478,1,None,None,None,None,None,None
3,7,0-Back,Place,PL_033_DESERT.png,target,1,539.2672581999796,541.7603091999772,2.4930509999976493,538.7682736999705,539.2672581999796,0.4989845000091009,2.0,1.7048415000317618,0,None,None,None,None,None,None
3,7,0-Back,Place,PL_036_LEXINGTON03.png,nontarget,2,542.2594333000015,544.8549854999874,2.595552199985832,541.7603091999772,542.2594333000015,0.49912410002434626,2.0,2.426624800020363,1,None,None,None,None,None,None
3,8,2-Back,Body,BP_035_FLPUS_BA.png,nontarget,2,627.685727700009,630.1783323999844,2.4926046999753453,627.1866004000185,627.685727700009,0.499127299990505,2.0,1.4004319999949075,1,624.7194730999763,627.1866004000185,2.4671273000421934,None,None,None
3,8,2-Back,Body,BP_037_FRBFS_BA.png,nontarget,2,630.6776899999822,633.1707289000042,2.4930389000219293,630.1783323999844,630.6776899999822,0.499357599997893,2.0,0.6187140999827534,1,None,None,None,None,None,None
3,8,2-Back,Body,BP_036_FRBAI_BA.png,nontarget,2,633.6693360999925,636.1627649000147,2.4934288000222296,633.1707289000042,633.6693360999925,0.4986071999883279,2.0,0.9416853999719024,1,None,None,None,None,None,None
3,8,2-Back,Body,BP_037_FRBFS_BA.png,target,1,636.6616792000132,639.1552859999938,2.4936067999806255,636.1627649000147,636.6616792000132,0.4989142999984324,1.0,0.9898171000531876,1,None,None,None,None,None,None
3,8,2-Back,Body,BP_036_FRBAI_BA.png,target,1,639.6539341000025,642.1468779999996,2.4929438999970444,639.1552859999938,639.6539341000025,0.4986481000087224,1.0,0.9265198999783024,1,None,None,None,None,None,None
3,8,2-Back,Body,BP_033_FLCHS_BA.png,nontarget,2,642.6463022999815,645.1393900999683,2.4930877999868244,642.1468779999996,642.6463022999815,0.49942429998191074,2.0,1.0349743000115268,1,None,None,None,None,None,None
3,8,2-Back,Body,BP_032_FLCHI_BA.png,nontarget,2,645.6383655999671,648.1316906000138,2.4933250000467524,645.1393900999683,645.6383655999671,0.4989754999987781,1.0,1.4011172000318766,0,None,None,None,None,None,None
3,8,2-Back,Body,BP_034_FLPUI_BA.png,nontarget,2,648.6303084999672,651.1233945999993,2.4930861000320874,648.1316906000138,648.6303084999672,0.4986178999533877,1.0,1.32551070000045,0,None,None,None,None,None,None
3,8,2-Back,Body,BP_034_FLPUI_BA.png,nontarget,2,651.6228115999838,654.1156104999827,2.4927988999988884,651.1233945999993,651.6228115999838,0.4994169999845326,2.0,1.4098751000128686,1,None,None,None,None,None,None
3,8,2-Back,Body,BP_033_FLCHS_BA.png,nontarget,2,654.6148392999894,657.1079262999701,2.493086999980733,654.1156104999827,654.6148392999894,0.49922880000667647,2.0,2.2989795000175945,1,None,None,None,657.1079262999701,672.0850029999856,14.97707670001546
